order_id,customer_id,order_date,order_amount,status
de2868eb-497c-4487-8e57-858a99cf8495,cust-1054,2026-05-15T05:33:20.363Z,32.72,delivered
af8964b5-e627-429f-abde-b389d289c4e3,cust-1055,2026-05-18T22:20:49.020Z,71.37,cancelled
c2c9cde3-4ee9-4b44-9295-0cfc2cc34490,cust-1056,2026-05-11T07:36:19.309Z,107.67,refunded
9768bcbe-17ac-40a8-a026-102a46bdd83b,cust-1057,2026-05-05T02:16:55.076Z,392.38,pending
819bc110-29e7-4049-80cf-e8bf43e03aaf,cust-1058,2026-04-20T03:19:40.244Z,21.32,processing
8849d482-4eb8-4635-ad5b-b4f5b4909a58,cust-1059,2026-06-27T18:31:06.683Z,25.08,shipped
9aecebd4-fd6c-4f75-ad06-4f6f66ca1fc8,cust-1060,2026-06-06T12:54:36.710Z,152.39,delivered
220e7da8-7270-490a-b952-8a4a83106e05,cust-1061,2026-05-01T21:42:02.680Z,186.38,cancelled
5f3d372a-9358-4525-aeed-2cbde4be9726,cust-1062,2026-04-11T01:41:40.443Z,5.16,refunded
e48703d3-b2e9-443b-ac14-c716139e410a,cust-1063,2026-06-13T21:49:22.669Z,362.15,pending
f4178640-5bb3-48be-9260-05265952d756,cust-1064,2026-03-24T22:59:32.606Z,360.09,processing
5ae846d6-e2e8-4104-89ff-d4f704e89ca3,cust-1065,2026-03-18T06:53:12.997Z,413.45,shipped
a3e626d1-74f1-4acd-9334-26d0214c3c54,cust-1066,2026-05-15T18:10:31.630Z,114.71,delivered
2dce403a-14e6-4167-ae0a-1571d5467463,cust-1067,2026-05-20T22:39:11.402Z,313.98,cancelled
40827368-a8bb-4e11-a20f-0a5e0b6ee5f1,cust-1068,2026-03-13T00:00:15.776Z,153.25,refunded
00b37fd1-f541-4976-a933-0c8acf4c5032,cust-1069,2026-03-22T21:39:55.034Z,99.11,pending
83be96e9-e241-4fd6-a384-238be22ced12,cust-1070,2026-05-11T07:58:31.575Z,290.59,processing
a208e949-8083-4ead-bc4f-4fdb12e02b98,cust-1071,2026-06-22T11:00:37.795Z,445.63,shipped
3ec6b6bc-c24b-43b2-a4e5-161b787595cd,cust-1072,2026-05-18T22:05:43.630Z,66.83,delivered
3c2aec3f-83cd-416b-933e-1afda6f12ba6,cust-1073,2026-04-24T04:49:28.238Z,451.69,cancelled
0174b2cc-9f5c-41d7-95b1-25452bcf79fb,cust-1074,2026-05-13T07:42:20.545Z,330.57,refunded
80e97372-6e2c-4e59-b5d4-32fa4cbd5176,cust-1075,2026-06-04T09:44:16.220Z,278.72,pending
457c05f5-954d-4863-86fc-0099c092435a,cust-1076,2026-05-27T13:46:18.963Z,418.98,processing
be066f95-2141-425d-965b-65723d3dc554,cust-1077,2026-05-08T14:57:09.416Z,22.60,shipped
acdfaba6-2904-49d2-bc3d-f2fd9919dc6b,cust-1078,2026-06-19T14:28:43.008Z,440.47,delivered
c1941308-dade-4478-b6e8-1f1753c5abd7,cust-1079,2026-03-11T04:03:59.320Z,105.07,cancelled
c515ad05-6214-44af-acbc-f6a7138285c7,cust-1080,2026-05-26T19:23:18.737Z,262.28,refunded
cad4a031-0b5d-4668-b238-2d4383c3b70e,cust-1081,2026-03-19T15:48:13.550Z,38.28,pending
5674c960-f85c-4648-a151-bf562b428c81,cust-1082,2026-07-02T04:49:20.277Z,314.69,processing
bad68630-f5b0-40e9-b667-008bd8f9b64c,cust-1083,2026-05-16T23:06:27.778Z,105.59,shipped
c286b154-c2c9-4564-aebb-7e6beb889c6b,cust-1084,2026-07-03T07:25:43.281Z,195.60,delivered
29b452e9-b891-412a-be23-ce85aa050a44,cust-1085,2026-07-02T09:37:17.992Z,223.51,cancelled
e4433f60-d1c9-410f-be4a-42895f9a7ba1,cust-1086,2026-05-06T16:48:55.121Z,16.42,refunded
870c19be-5dd7-4231-b031-5397017e694c,cust-1087,2026-04-19T07:32:01.443Z,338.22,pending
079566cd-7e46-4b08-89fb-1c67d4b44bdd,cust-1088,2026-05-03T18:59:46.404Z,325.88,processing
4765826c-40a9-47e1-933a-866a571e2abe,cust-1089,2026-07-01T12:46:40.780Z,235.13,shipped
cd9d7fa1-cbb9-4476-aff0-97d3847559e9,cust-1090,2026-05-31T18:10:31.561Z,329.54,delivered
881b7dcc-b9f9-4d76-bb48-dc979cfa58c7,cust-1091,2026-03-13T11:58:05.032Z,168.59,cancelled
098e2548-62f4-4f54-bba5-4cad72e64dd7,cust-1092,2026-06-27T02:30:07.399Z,86.56,refunded
9b863cb2-4e98-42ee-bfeb-1adde21cd5c4,cust-1093,2026-05-26T05:08:10.403Z,275.69,pending
90a41a42-7094-4083-afd0-c33da6c370c3,cust-1094,2026-04-11T20:00:17.248Z,439.21,processing
471daa8a-a614-4cc3-9c5a-41463338f7d7,cust-1095,2026-06-29T13:27:54.351Z,189.71,shipped
d0218963-036d-4f8a-9ab3-b879ff0638bf,cust-1096,2026-04-15T02:57:10.713Z,278.05,delivered
e9e32b2c-8244-4f72-bc81-2c9c44e69a68,cust-1097,2026-06-24T13:08:46.396Z,440.55,cancelled
be515ff0-98a0-42a3-bd25-541d3e54bffc,cust-1098,2026-06-27T07:01:29.917Z,420.23,refunded
12ec9008-e72e-4960-bf57-03035d4e9666,cust-1099,2026-03-19T18:18:05.562Z,468.73,pending
bf7a787c-a467-48f4-9e27-663ff387dd60,cust-1100,2026-03-10T23:56:50.002Z,122.32,processing
d8eeb78f-1acc-4eba-bd22-7baa2b6dc0d8,cust-1101,2026-03-15T13:27:01.742Z,494.67,shipped
1a0ef150-8736-4c78-b2eb-47e7457119b6,cust-1102,2026-04-03T23:58:29.504Z,216.41,delivered
674b34f3-c487-4f84-ba49-eebbfa45a0dd,cust-1103,2026-03-19T01:44:57.500Z,390.74,cancelled
1a82cc5f-810b-4ebc-afa7-e3a9f315a06c,cust-1104,2026-05-05T23:00:30.699Z,193.18,refunded
bcc15156-7fa2-4338-bc54-463fba779c16,cust-1105,2026-06-13T01:40:42.625Z,192.61,pending
99326860-fd4e-4a74-aa98-c7ed49888a5c,cust-1106,2026-05-10T10:19:31.850Z,425.66,processing
4b20605b-6639-4778-83d5-bd9e737f72d8,cust-1107,2026-04-01T19:23:27.922Z,341.54,shipped
479f7dd4-9163-497e-b411-221d27a89642,cust-1108,2026-04-03T23:27:56.171Z,470.73,delivered
7c087470-d727-4e18-aa13-db76e3dcec4e,cust-1109,2026-05-03T06:40:21.299Z,456.61,cancelled
19a75065-013c-429c-a5e4-a6477de8baba,cust-1110,2026-06-23T21:54:56.917Z,468.22,refunded
395222a4-71f1-4962-84a8-f5464f7f2478,cust-1111,2026-05-29T10:23:42.904Z,184.39,pending
fc635921-eee8-47f6-a334-be4b3476fff6,cust-1112,2026-06-07T02:37:28.513Z,93.44,processing
a9feaadc-17e1-4533-a7a5-6ec4275af050,cust-1113,2026-05-15T14:23:12.688Z,481.39,shipped
1c9805e1-d799-4b01-9e01-7725d8701e8f,cust-1114,2026-05-29T19:41:24.804Z,52.37,delivered
bc0c179e-c4c8-4286-92c3-2f0e8482502c,cust-1115,2026-06-14T18:39:31.640Z,30.96,cancelled
8fefb3d8-65e8-4971-8bbc-12d9bf5048b2,cust-1116,2026-05-18T17:53:02.989Z,188.63,refunded
46e6dfbd-5054-4436-a8e0-e975c7ea96cd,cust-1117,2026-04-02T03:44:58.311Z,367.25,pending
83897a7e-06a6-40ea-bdda-f6ef46d09a87,cust-1118,2026-05-14T20:46:19.754Z,330.61,processing
842ad1ae-527e-46f1-8a75-cd3d05146c02,cust-1119,2026-06-03T23:29:43.682Z,89.50,shipped
cafb2223-5c93-4be9-93be-c1e54f1378ae,cust-1120,NOT-A-DATE,400.98,delivered
a1f6edf4-f6ca-47ef-bd48-e14443cefeb1,cust-1121,2026-04-20T04:05:02.186Z,254.43,cancelled
27e196fc-ec61-4596-b302-8edf21af94ff,cust-1122,2026-04-06T00:14:49.086Z,40.63,refunded
cc4632c6-1f8f-4320-84ee-aed087f53806,cust-1123,2026-05-03T09:38:55.060Z,197.96,pending
cb1e451b-fb66-4b66-a7c1-8e87a66d2577,cust-1124,2026-05-29T00:54:36.569Z,275.72,processing
ea671242-79ec-411e-9e86-2fb1d7966131,cust-1125,2026-04-17T23:49:50.859Z,39.48,shipped
11890b9b-8cea-446c-8c83-df991f755dd2,cust-1126,2026-06-11T11:13:38.290Z,91.12,delivered
b5ee0807-075f-4f50-b3b2-02a4f90e3ec7,cust-1127,2026-06-12T14:45:11.466Z,117.24,cancelled
711c1721-6a4b-487d-b1d3-25973e706e3d,cust-1128,2026-03-20T09:00:21.995Z,236.96,refunded
53121dc4-d3aa-4c5a-b9f8-d0d2afd23136,cust-1129,2026-04-15T04:03:26.007Z,261.06,pending
1798016e-7b9f-4ab0-9d24-4b1fdeee17c7,cust-1130,2026-07-03T08:00:39.174Z,229.04,processing
a2968a4b-94d4-4ab5-8f61-4f1948268749,cust-1131,2026-06-10T05:46:42.242Z,27.57,shipped
40eb1039-20b1-41d8-90e6-181354c3eb46,cust-1132,2026-04-09T01:32:45.240Z,371.44,delivered
d0a97f9a-94ac-4515-ab8a-78016bd01f95,cust-1133,2026-05-27T07:43:40.034Z,61.12,cancelled
d5ca0b59-31fc-459a-953c-63400a04a6cb,cust-1134,2026-06-08T07:33:59.494Z,237.25,refunded
06af78b6-cc2d-40ce-87b2-725d4f3478ae,cust-1135,2026-04-09T18:28:05.394Z,331.65,pending
4378175d-1c6b-4e25-b883-315979247540,cust-1136,2026-06-14T02:58:39.218Z,190.00,processing
23d2d419-2944-45fc-9760-16a1d2925af0,cust-1137,2026-04-29T05:16:59.416Z,300.71,shipped
8595f77e-c104-4fdc-b31d-4d5eed014152,cust-1138,2026-04-01T14:55:13.082Z,422.75,delivered
334b3632-c92a-4755-9361-799f82b02b58,cust-1139,2026-06-20T21:38:44.342Z,266.30,cancelled
421eb41f-5fd5-48d9-8048-b802558e9658,cust-1140,2026-04-14T06:12:41.236Z,130.43,refunded
e1e9e303-ab04-442c-99dd-5d4e5f13a955,cust-1141,2026-04-10T06:09:21.132Z,35.19,pending
7ea89be2-c92b-4391-abd6-ef180b16c0fc,cust-1142,2026-06-09T21:06:11.394Z,337.30,processing
da530eb9-36b4-4783-92ae-043d92b1458a,cust-1143,2026-04-16T19:25:36.219Z,393.30,shipped
bf9fe31d-6e86-4900-8633-6e63cb671e29,cust-1144,2026-05-07T11:03:46.677Z,318.82,delivered
122ab9f5-cb98-4399-8ce8-2c8d25ae7317,cust-1145,2026-05-31T09:31:46.968Z,403.01,cancelled
6f6ecf30-3f4f-4d58-9af6-3e8c65b9ef13,cust-1146,2026-05-22T05:56:00.495Z,226.93,refunded
652b79d9-9d92-400e-a955-7af3c7021d7b,cust-1147,2026-05-14T07:11:43.662Z,450.79,pending
32f5afed-63cf-4423-9b57-64e272567c77,cust-1148,2026-06-19T07:51:50.507Z,19.46,processing
2322a5b9-0ca0-4ab9-b030-92c060503e49,cust-1149,2026-04-11T07:50:18.342Z,476.24,shipped
a6b14209-aed7-4d54-800d-30be4243c325,cust-1150,2026-06-14T08:07:37.245Z,285.50,delivered
f4bb1649-22ac-4d20-8981-850aa67cf284,cust-1151,2026-06-25T08:55:17.586Z,209.33,cancelled
df849e8c-eaca-4baa-9a36-c88086a6c63f,cust-1152,2026-03-27T18:41:57.230Z,358.12,refunded
72437cb2-0eff-46f0-8e29-8dcba711e588,cust-1153,2026-03-14T00:21:57.615Z,81.91,pending
41b80270-bd98-4b83-b6ae-080e7fce6e89,cust-1154,2026-06-09T03:12:44.635Z,398.09,processing
24c6d188-76c2-4932-a0ed-378faf3ec911,cust-1155,2026-05-26T18:22:46.378Z,56.81,shipped
98d6950d-e467-4bc2-8d95-504f24926b34,cust-1156,2026-04-27T06:55:45.492Z,459.40,delivered
7bea65e2-ea6c-49b8-ae40-0ea83fadbd8b,cust-1157,2026-06-03T17:29:48.034Z,167.36,cancelled
4e7107d7-99b6-4aff-949a-f9c5b15cd4f5,cust-1158,2026-05-18T05:54:55.709Z,177.45,refunded
3bc5dbf5-ccd2-4a31-8e55-3e3bb3541475,cust-1159,2026-04-16T11:15:51.852Z,18.30,pending
224b74b5-0630-4a32-9be7-c6292a8565d4,cust-1160,2026-03-22T10:19:14.005Z,152.98,processing
186e8300-9684-4ca2-9feb-00bdad0d6210,cust-1161,2026-04-09T02:13:53.382Z,348.77,shipped
5c8eb67f-5111-4733-bdcf-34aeec3aee0a,cust-1162,2026-04-30T02:53:32.130Z,70.42,delivered
5e26923f-ae69-4b3d-8147-edcabc665b05,cust-1163,2026-05-11T06:58:30.097Z,79.31,cancelled
712b7731-45b8-4b81-96c7-a97439ca4e6c,cust-1164,2026-04-28T21:13:33.503Z,3.09,refunded
2bae4df5-aa50-4768-a85e-f796ffb81599,cust-1165,2026-04-03T07:59:08.597Z,94.84,pending
3108f30a-28b9-4a9b-af58-c78845930f59,cust-1166,2026-06-25T22:41:05.440Z,397.44,processing
f7339f41-43a4-49ae-85ac-197c42d3a3f8,cust-1167,2026-03-17T15:41:09.442Z,339.10,shipped
c6f842d3-9d88-4bf3-a507-7683bc130557,cust-1168,2026-03-22T22:27:15.308Z,420.54,delivered
531bf3a5-cea5-4d2c-a326-846608164533,cust-1169,2026-04-17T17:18:23.305Z,4.08,cancelled
f321dad1-c42e-4064-87a0-fabf23aee58f,cust-1170,2026-05-15T15:24:28.759Z,281.25,refunded
391c9c97-fc1a-4797-90b1-2edc4c1e6b74,cust-1171,2026-06-14T09:26:31.733Z,157.69,pending
1011ffb4-6bfe-4235-9892-d3a096f0d1f6,cust-1172,2026-03-21T18:21:43.056Z,11.60,processing
6efe9fc3-dca9-4cf1-95e9-3fb59d7ebc83,cust-1173,2026-05-14T05:24:51.131Z,253.82,shipped
77de94d6-b55d-4953-a531-8c59eb36bb99,cust-1174,2026-05-22T10:58:18.389Z,123.90,delivered
d5c00f49-6152-4a40-af63-740dd41d3405,cust-1175,2026-04-14T18:13:27.183Z,318.67,cancelled
b799194a-0ed8-4953-bab7-d34e830aa4fb,cust-1176,2026-05-15T05:02:00.831Z,452.89,refunded
1e3ed461-5974-42f2-8c1d-4c9421d43dd4,cust-1177,2026-05-17T05:55:43.610Z,289.08,pending
bc03fc88-fd47-4410-9003-67d32ac5c8f3,cust-1178,2026-03-14T07:04:00.283Z,6.32,processing
b4422e12-1b1a-4953-b90d-f31f93c1d1a8,cust-1179,2026-03-16T09:35:26.232Z,391.58,shipped
f8e86b34-caf1-457b-b45c-baf1adad41e7,cust-1180,2026-06-08T22:38:57.461Z,320.84,delivered
dc1435f6-061d-40f4-aebf-0881fdf228f1,cust-1181,2026-03-22T02:28:27.099Z,151.52,cancelled
4e055b53-d6a6-49f4-b342-4447381323ad,cust-1182,2026-03-12T07:02:00.872Z,186.56,refunded
8580b21f-4318-4c43-a280-74d003f4a1ee,cust-1183,2026-04-26T09:09:09.455Z,318.71,pending
d2be3a59-1ac7-492b-9858-6f8ce4d2b6cb,cust-1184,2026-06-29T12:04:50.369Z,473.72,processing
4c830da4-0be7-4f4c-841b-8afda5983df4,cust-1185,2026-05-17T00:33:49.688Z,83.64,shipped
42183814-82bc-4957-b8d2-5a405949f1c6,cust-1186,2026-03-26T12:16:25.390Z,434.49,delivered
71823e7c-a2a1-4c74-b05d-8ba6b8566746,cust-1187,2026-05-28T02:30:35.561Z,391.54,cancelled
4af7c0a0-bcfe-407d-a0cc-e94c38f644a1,cust-1188,2026-03-31T22:10:16.391Z,351.81,refunded
00748ea0-3dc3-4c03-a08d-cd0e4dec9287,cust-1189,2026-06-05T01:53:22.025Z,57.03,pending
1adb67b2-7cc0-4785-aa0b-a9a05ee5c56d,cust-1190,2026-04-22T17:48:08.751Z,491.34,processing
7f7ca47b-f902-43ad-9cc0-c3cea265b511,cust-1191,2026-05-19T11:08:46.812Z,144.38,shipped
6da8b71f-65d7-4a4a-9bc6-b7783bc13277,cust-1192,2026-05-06T05:31:04.826Z,30.75,delivered
e76b618a-5f11-4953-9115-e5953a177cfe,cust-1193,2026-05-21T17:39:42.635Z,497.53,cancelled
10f93117-6785-46cb-9a61-dacd6c8b3c0b,cust-1194,2026-04-14T09:00:45.118Z,439.79,refunded
a5bc1b6f-07f6-4bf8-b091-287cd897ebb6,cust-1195,2026-05-23T03:02:31.401Z,146.20,pending
e3fe1039-8961-47cf-aba2-3f1bd4f87c5d,cust-1196,2026-03-22T18:31:08.213Z,271.02,processing
af407325-5342-4a8d-a68e-a542aeea5a58,cust-1197,2026-05-31T20:18:34.670Z,32.91,shipped
532d46a0-f7ac-443e-bc7f-3bfd86619500,cust-1198,2026-05-27T22:31:27.872Z,403.21,delivered
f5904a05-c1e4-471e-aa3c-b2c73cced54d,cust-1199,2026-04-06T17:50:23.234Z,345.71,cancelled
ec3b1958-a902-42bc-b0cb-32afa1b6dff9,cust-1200,2026-03-22T02:38:09.916Z,128.47,refunded
7e208bc9-0473-43ec-9278-acd6e7ca026f,cust-1201,2026-03-16T17:48:09.776Z,4.82,pending
e64f40ba-48e1-49ee-903a-a81460843122,cust-1202,2026-06-18T23:21:04.052Z,377.02,processing
569bfd66-d379-4b25-84c6-6c46a8de367e,cust-1203,2026-05-12T06:43:48.667Z,386.87,shipped
32753f4d-4fc0-408d-bfac-e6552ac74d1f,cust-1204,2026-06-02T15:09:13.832Z,53.88,delivered
c7b1f89b-79ae-486f-a0a6-3dfad8f40aee,cust-1205,2026-07-03T08:23:59.691Z,196.72,cancelled
68bb0ee4-46ab-4499-b0b6-c90fcb73a17c,cust-1206,2026-06-03T10:12:56.453Z,23.92,refunded
89fb46d9-335b-49b2-9809-dffbe0c7903f,cust-1207,2026-04-11T01:22:36.590Z,342.26,pending
32cad8cd-834c-4407-b1c1-e78775e4162a,cust-1208,2026-05-21T04:37:44.808Z,212.82,processing
c0083ada-e07c-427a-a592-85e8bef6821e,cust-1209,2026-05-29T04:41:41.446Z,291.46,shipped
41a0850a-d36f-41a8-be0d-055a2f7d5580,cust-1210,2026-06-23T18:22:46.131Z,143.69,delivered
5a33b94b-7846-4ec4-8aa6-24afb8865323,cust-1211,2026-05-31T02:28:04.779Z,77.34,cancelled
81bc9745-4fdc-4c0b-9f3d-ab80320c9c20,cust-1212,2026-04-21T15:57:24.922Z,468.77,refunded
85491cb3-b694-42be-becf-fa7bd36b1250,cust-1213,2026-05-19T13:27:52.695Z,364.27,pending
18dc1d41-af21-49c9-a7ca-c15adb037c4b,cust-1214,2026-05-07T14:59:16.875Z,440.65,processing
0657d33b-5b54-4291-bcf3-0f89bec29b7b,cust-1215,2026-03-30T06:29:24.329Z,385.20,shipped
522e9924-4c54-47d1-b060-fe6d20230ed5,cust-1216,2026-04-03T04:59:06.427Z,21.44,delivered
0a338e4b-7489-43ba-ac40-002def2e0bbc,cust-1217,NOT-A-DATE,496.73,cancelled
35c9022f-662b-4f7d-a0d2-77b8873a8b66,cust-1218,2026-03-12T16:10:48.539Z,64.47,refunded
3504115b-d506-40ac-b53a-56b5fab1ee00,cust-1219,2026-04-11T05:31:53.263Z,478.49,pending
adec8397-f550-468e-b600-6091dba45bbb,cust-1220,2026-05-27T09:40:00.013Z,164.05,processing
2d4158c4-e718-4b11-9760-d503bd394529,cust-1221,2026-03-29T19:14:15.202Z,169.85,shipped
f44945f3-3c32-4ced-a34b-4eaa2425bf5c,cust-1222,2026-05-24T14:54:55.846Z,169.75,delivered
390b6aa8-7930-48c5-ae44-d67627569304,cust-1223,2026-04-22T00:49:36.474Z,314.81,cancelled
932c114c-d50e-4b56-93c7-26c8a04d45b3,cust-1224,2026-03-30T01:45:08.405Z,34.83,refunded
28b76235-e82c-4cb8-b0d1-26dff22969f1,cust-1225,2026-06-30T02:58:56.206Z,10.75,pending
b3973214-8201-4e89-8efb-332f3ce8493f,cust-1226,2026-04-19T14:12:50.084Z,482.53,processing
45f489cc-7892-4408-b589-6c045dbe1aab,cust-1227,2026-05-11T08:11:12.693Z,40.22,shipped
ff075c29-d51e-49e9-91a3-4bd4bc8eb38d,cust-1228,2026-03-21T20:43:44.243Z,91.41,delivered
d2557748-665f-4f57-85cf-645028db4b06,cust-1229,2026-03-10T19:21:02.287Z,165.19,cancelled
b7703357-0f38-43cc-a501-a8cf7b0f1acf,cust-1230,2026-05-08T11:49:14.762Z,427.25,refunded
797d7179-2a53-4243-b079-4c02742f40f4,cust-1231,2026-05-14T19:26:17.141Z,150.29,pending
fabcda7c-0287-4545-83b5-619316837e06,cust-1232,2026-06-22T00:55:26.434Z,186.61,processing
33d3a2fe-c927-4966-9d79-b7c5a127838a,cust-1233,2026-04-22T20:20:28.642Z,297.78,shipped
f7f7f201-54c9-4640-bfea-62adb1d23f73,cust-1234,2026-04-02T09:37:34.182Z,488.23,delivered
56bc1ad2-3d06-41ab-9cdf-53f775809491,cust-1235,2026-04-14T22:40:04.231Z,132.70,cancelled
cc06ba29-4301-467b-aef4-516bd7feafe6,cust-1236,2026-06-15T05:31:53.583Z,458.06,refunded
ece0e796-dcda-4e34-a8fd-1aa257b1296e,cust-1237,2026-03-19T04:23:00.734Z,307.48,pending
1621d18b-e76c-46c7-a316-c6e14638c4f3,cust-1238,2026-06-10T19:40:21.261Z,24.01,processing
0c265907-a1b8-4767-9ec0-6ae8838a12ad,cust-1239,2026-06-16T09:31:48.295Z,59.65,shipped
1a511ffc-7491-4f7b-929f-efc76b3b7eea,cust-1240,2026-04-18T20:02:18.619Z,55.45,delivered
f2f918a6-42a4-4b25-9245-c0001347bb3a,cust-1241,2026-05-29T05:05:31.324Z,16.15,cancelled
f793933a-4871-4013-bd1f-19ff48d7c41c,cust-1242,2026-03-18T19:00:02.143Z,105.98,refunded
c69206b2-1e22-4489-a64f-d72f4c8031e4,cust-1243,2026-05-23T03:27:15.008Z,299.09,pending
a15c31a7-6a0d-4e91-a145-4760612762a5,cust-1244,2026-06-20T04:48:40.942Z,445.23,processing
d193a817-f8a3-4ff9-8f13-00702de1c524,cust-1245,2026-04-04T20:21:38.982Z,187.27,shipped
b73f6dda-c280-4f2d-b143-82fcce5b91ce,cust-1246,2026-04-15T01:30:10.185Z,52.29,delivered
161a62ad-489a-4e69-9a5c-7866e3a93799,cust-1247,2026-07-02T10:50:51.954Z,460.69,cancelled
3166ebf7-e812-43a1-9d44-9f6487b0ef3e,cust-1248,2026-04-04T02:34:23.394Z,140.57,refunded
b98a2514-8e57-41ef-a027-3f8dbd319fb2,cust-1249,2026-07-01T18:16:42.193Z,46.13,pending
ba193f74-e7b4-4c27-a339-d211941c6a3e,cust-1250,2026-06-12T06:33:39.130Z,162.77,processing
924825df-c17f-497c-b75d-abd8a388476b,cust-1251,2026-03-21T19:17:06.715Z,463.02,shipped
42d1406e-39ba-4352-a89b-9970ce128b50,cust-1252,2026-06-24T22:51:20.994Z,19.25,delivered
09add96d-492f-4fc9-b603-e4abfe2b4a57,cust-1253,2026-03-10T20:29:34.883Z,109.55,cancelled
4c321df6-c83f-4b52-8147-5e4ec8dda21b,cust-1254,2026-03-22T08:28:41.352Z,434.90,refunded
b273c68a-bb80-4f58-944f-a2253d94da0a,cust-1255,2026-04-27T18:14:37.152Z,381.44,pending
c9f63857-bbd0-4e1a-8211-f4c1bc79412d,cust-1256,2026-06-28T08:27:09.093Z,472.29,processing
81306895-1067-4da2-a34b-8969de2bf763,cust-1257,2026-07-01T00:18:47.041Z,446.78,shipped
2a625bb8-347d-4e0f-bae6-ba19cb30dc7b,cust-1258,2026-06-05T20:53:27.295Z,86.83,delivered
560be28a-17b8-44c0-b0ce-6d0f19be109a,cust-1259,2026-06-13T03:05:28.773Z,325.60,cancelled
03bcb363-9081-497c-9920-47ed67748b3c,cust-1260,2026-04-09T05:20:48.444Z,138.47,refunded
bd951fcb-727e-4a11-9445-b3512418cdbf,cust-1261,2026-03-19T05:19:19.236Z,49.03,pending
0ec5de72-9886-4965-9bfc-a578dadac886,cust-1262,2026-03-20T13:10:49.261Z,476.81,processing
8fe6fca4-ac5d-4f5a-8a19-6e29062e7071,cust-1263,2026-03-31T13:42:15.153Z,214.43,shipped
dafd8658-9e71-4ae6-a158-fe95e986a3c5,cust-1264,2026-06-21T15:48:26.362Z,399.39,delivered
bc8b95d6-1427-4afc-8a2f-d27cba670e18,cust-1265,2026-06-08T13:09:57.233Z,414.00,cancelled
abcdd9b5-2034-4d35-a9f9-bab543d1234b,cust-1266,2026-06-23T15:01:45.528Z,471.13,refunded
028eca77-14a0-4b87-9cd8-ab2a008133e4,cust-1267,2026-03-12T07:58:31.466Z,487.33,pending
0a70219c-875f-4b98-8df1-fe318bf789ac,cust-1268,2026-03-31T18:34:11.745Z,363.54,processing
ded52b78-1ce3-4392-8b2f-395273edcdf5,cust-1269,2026-04-29T21:06:15.108Z,51.89,shipped
7ce228b0-a5e1-4efb-b66c-11df77f61622,cust-1270,2026-04-05T02:58:14.235Z,130.60,delivered
353a8f15-c8bc-4b41-aad1-2d565836799e,cust-1271,2026-05-16T09:53:51.494Z,190.34,cancelled
ded63509-6b3f-4e1f-804b-bacb6b42a6cf,cust-1272,2026-05-31T11:23:56.491Z,178.38,refunded
2e8d2d32-cb33-4473-9d8a-940f92ecacf0,cust-1273,2026-05-26T15:37:27.439Z,357.26,pending
eb1672a6-ef16-443e-a564-f3f1b3dba4d5,cust-1274,2026-05-18T09:02:24.238Z,180.61,processing
15f2459f-9e2b-4794-8d81-b126ea120233,cust-1275,2026-03-15T02:06:47.400Z,270.56,shipped
e1901c16-e52c-43f0-928d-9b7458071c7c,cust-1276,2026-04-11T13:55:20.429Z,21.13,delivered
1f4a211a-981b-495e-a314-435b30b42d91,cust-1277,2026-03-21T23:51:30.937Z,126.10,cancelled
0bf1682f-8aad-422a-8048-d103fe4317a0,cust-1278,2026-05-12T13:22:20.575Z,38.57,refunded
68d656f1-ad51-4993-9920-2be4be652133,cust-1279,2026-06-21T09:28:06.299Z,225.01,pending
69c44427-cc28-48f0-adab-da28baeaa2fe,cust-1280,2026-03-22T01:46:32.909Z,123.92,processing
9943eb18-0eb0-4890-8103-13a7bfe22882,cust-1281,2026-03-10T19:41:30.217Z,195.45,shipped
5696614b-3c1b-4dd9-bd63-bb0debf91593,cust-1282,2026-05-01T06:15:49.969Z,139.88,delivered
d3857909-5a40-48b4-8382-a069fd62e6bb,cust-1283,2026-03-28T01:01:53.108Z,60.68,cancelled
f3fecb7b-0340-4dfc-b915-81031463bd8f,cust-1284,2026-03-20T20:27:56.417Z,476.17,refunded
b5241b8b-717d-4b9f-bd5c-8069b7f8771a,cust-1285,2026-05-20T21:53:59.518Z,402.91,pending
e3136c49-6388-48b3-b905-6eeb3f53abeb,cust-1286,2026-04-10T02:26:46.401Z,338.50,processing
2cbbfe5d-e321-403e-aa63-d12c1a14962a,cust-1287,2026-05-20T16:33:06.805Z,349.98,shipped
e0dcaa27-b3c7-402c-939e-ff7319651f20,cust-1288,2026-06-05T14:52:05.418Z,138.28,delivered
68088b3e-86dd-42e2-a87e-190ca8e25bfa,cust-1289,2026-06-08T11:25:18.075Z,66.77,cancelled
5de694d2-8a79-4da9-a4b3-8ced7c98959a,cust-1290,2026-06-11T09:47:01.232Z,263.78,refunded
0c4c66ad-2fe6-45b5-a0e4-dd2eda2bb98d,cust-1291,2026-04-16T05:33:49.382Z,24.06,pending
75223ac7-1bea-4087-b8f5-762e1c401a3b,cust-1292,2026-04-10T14:39:58.164Z,372.63,processing
a264ccf5-0b5b-48a7-82ff-d20447d26d44,cust-1293,2026-06-08T04:03:37.855Z,211.05,shipped
383e853b-ac0d-4529-9ae6-47e9f87af4ae,cust-1294,2026-03-17T01:26:19.055Z,70.88,delivered
1ef3e989-04e8-4647-91bf-477970a49ffc,cust-1295,2026-06-24T21:07:49.440Z,181.14,cancelled
